日付,場コード,レース,判定,主役艇,スコア,着順,配当,波乱正誤,主役正誤
20260625,04,8R,混戦,1,-0.078,3-6-4,14550,-,×
20260625,04,9R,波乱,4,-0.105,2-4-5,4760,×,○
20260625,04,10R,混戦,1,0.084,1-4-3,4900,-,◎
20260625,04,11R,混戦,1,0.06,6-4-1,7680,-,○
20260625,04,12R,堅め,1,0.159,1-2-6,1330,○,◎
20260625,06,1R,混戦,4,-0.016,1-2-3,1880,-,×
20260625,06,2R,波乱,4,-0.197,1-6-4,1080,×,○
20260625,06,3R,混戦,1,-0.017,1-2-5,3640,-,◎
20260625,06,4R,堅め,1,0.162,1-3-6,1750,○,◎
20260625,06,5R,堅め,1,0.108,1-5-4,4030,○,◎
20260625,06,6R,堅め,1,0.099,1-6-3,1250,○,◎
20260625,06,7R,堅め,1,0.105,3-1-5,2340,○,○
20260625,06,8R,混戦,1,-0.027,1-4-2,480,-,◎
20260625,06,9R,堅め,1,0.198,1-5-2,2290,○,◎
20260625,06,10R,堅め,1,0.115,1-2-6,2390,○,◎
20260625,06,11R,堅め,1,0.142,1-2-4,1130,○,◎
20260625,06,12R,混戦,1,0.042,2-1-5,5830,-,○
20260625,07,1R,混戦,4,0.009,1-2-3,580,-,×
20260625,07,2R,混戦,4,-0.024,1-6-2,66190,-,×
20260625,07,3R,混戦,1,-0.074,4-5-1,5700,-,○
20260625,07,4R,混戦,4,-0.035,2-3-4,1870,-,○
20260625,07,5R,混戦,1,0.076,1-5-3,6270,-,◎
20260625,07,6R,堅め,1,0.213,1-3-6,5250,×,◎
20260625,07,7R,堅め,1,0.115,1-4-5,410,○,◎
20260625,07,8R,堅め,1,0.148,5-2-6,15260,×,×
20260625,07,9R,混戦,1,0.054,6-1-4,2430,-,○
20260625,07,10R,混戦,4,-0.039,1-5-6,2120,-,×
20260625,07,11R,堅め,1,0.13,3-6-5,53020,×,×
20260625,07,12R,堅め,1,0.091,4-6-1,47910,×,○
20260625,08,1R,堅め,1,0.232,1-2-5,2530,○,◎
20260625,08,2R,混戦,4,-0.007,2-6-4,2010,-,○
20260625,08,3R,混戦,4,0.024,1-4-2,3340,-,○
20260625,08,4R,混戦,4,-0.015,2-4-1,12720,-,○
20260625,08,5R,混戦,1,-0.074,1-2-5,900,-,◎
20260625,08,6R,堅め,1,0.311,5-1-3,2110,○,○
20260625,08,7R,堅め,1,0.396,6-1-5,30280,×,○
20260625,08,8R,波乱,4,-0.132,1-2-5,7700,○,×
20260625,08,9R,波乱,4,-0.25,2-1-6,4070,×,×
20260625,08,10R,堅め,1,0.15,3-4-1,6250,×,○
20260625,08,11R,堅め,1,0.185,1-2-3,530,○,◎
20260625,08,12R,堅め,1,0.196,2-1-3,1770,○,○
20260625,09,1R,堅め,1,0.289,1-2-4,450,○,◎
20260625,09,2R,混戦,1,0.02,1-3-6,2330,-,◎
20260625,09,3R,混戦,4,-0.026,2-6-1,1870,-,×
20260625,09,4R,波乱,4,-0.268,4-6-5,49180,○,◎
20260625,09,5R,堅め,1,0.17,2-3-6,41940,×,×
20260625,09,6R,混戦,4,0.045,3-1-6,2560,-,×
20260625,09,7R,混戦,1,0.05,2-1-6,1330,-,○
20260625,09,8R,混戦,1,-0.04,2-1-4,1270,-,○
20260625,09,9R,波乱,4,-0.181,2-4-6,3020,×,○
20260625,09,10R,波乱,4,-0.282,2-1-6,1660,×,×
20260625,09,11R,堅め,1,0.194,3-5-2,200280,×,×
20260625,09,12R,堅め,1,0.212,1-2-5,900,○,◎
20260625,12,1R,波乱,4,-0.138,3-1-2,1250,×,×
20260625,12,2R,混戦,1,-0.056,4-6-5,77830,-,×
20260625,12,3R,混戦,1,0.072,5-3-6,1210,-,×
20260625,12,4R,混戦,4,-0.071,1-3-4,2090,-,○
20260625,12,5R,堅め,1,0.351,1-3-6,1190,○,◎
20260625,12,6R,混戦,1,-0.01,4-5-2,10770,-,×
20260625,12,7R,堅め,1,0.133,2-1-4,700,○,○
20260625,12,8R,堅め,1,0.128,1-3-5,5700,×,◎
20260625,12,9R,波乱,4,-0.138,4-1-2,4140,×,◎
20260625,12,10R,堅め,1,0.188,1-6-4,5760,×,◎
20260625,12,11R,堅め,1,0.106,1-5-6,3260,○,◎
20260625,12,12R,堅め,1,0.102,1-3-5,850,○,◎
20260625,13,1R,混戦,1,0.008,3-4-1,1660,-,○
20260625,13,2R,波乱,4,-0.193,2-4-1,1390,×,○
20260625,13,3R,混戦,4,0.056,5-1-3,2440,-,×
20260625,13,4R,混戦,4,-0.025,2-4-3,8670,-,○
20260625,13,5R,波乱,4,-0.178,2-1-4,3940,×,○
20260625,13,6R,堅め,1,0.111,1-5-4,1380,○,◎
20260625,13,7R,堅め,1,0.119,1-2-5,450,○,◎
20260625,13,8R,波乱,4,-0.153,3-1-6,2870,×,×
20260625,13,9R,混戦,1,-0.011,1-3-4,660,-,◎
20260625,13,10R,堅め,1,0.163,2-1-6,2260,○,○
20260625,13,11R,堅め,1,0.215,1-2-3,520,○,◎
20260625,13,12R,混戦,1,-0.003,1-5-3,2280,-,◎
20260625,14,1R,波乱,4,-0.149,1-4-5,1460,×,○
20260625,14,2R,混戦,4,0.027,5-1-3,7970,-,×
20260625,14,3R,混戦,4,-0.058,1-2-4,1330,-,○
20260625,14,4R,混戦,1,0.026,1-2-6,1260,-,◎
20260625,14,5R,混戦,1,0.023,2-1-4,8430,-,○
20260625,14,6R,混戦,1,0.045,5-1-2,8890,-,○
20260625,14,7R,混戦,1,-0.039,3-4-5,5910,-,×
20260625,14,8R,混戦,1,0.065,5-1-4,4600,-,○
20260625,14,9R,混戦,1,0.026,1-3-2,1360,-,◎
20260625,14,10R,混戦,4,-0.084,1-3-5,1880,-,×
20260625,14,11R,混戦,1,0.034,1-4-3,3500,-,◎
20260625,14,12R,混戦,4,-0.038,1-5-2,2950,-,×
20260625,15,1R,混戦,1,-0.014,4-2-6,18260,-,×
20260625,15,2R,混戦,1,0.027,1-4-6,440,-,◎
20260625,15,3R,波乱,4,-0.14,3-1-2,1870,×,×
20260625,15,4R,混戦,1,0.034,3-1-5,14360,-,○
20260625,15,5R,堅め,1,0.163,1-6-5,4060,○,◎
20260625,15,6R,混戦,4,0.036,4-6-2,7030,-,◎
20260625,15,7R,堅め,1,0.225,1-6-5,2830,○,◎
20260625,15,8R,堅め,1,0.385,1-6-4,1270,○,◎
20260625,15,9R,混戦,1,0.054,1-2-5,3220,-,◎
20260625,15,10R,波乱,4,-0.151,5-2-1,10410,○,×
20260625,15,11R,混戦,1,0.044,3-1-2,3970,-,○
20260625,15,12R,混戦,1,-0.071,1-4-5,1850,-,◎
20260625,16,1R,堅め,1,0.131,1-2-4,1550,○,◎
20260625,16,2R,混戦,1,0.027,1-3-2,760,-,◎
20260625,16,3R,混戦,4,-0.017,1-2-3,1120,-,×
20260625,16,4R,堅め,1,0.105,1-4-5,2700,○,◎
20260625,16,5R,堅め,1,0.243,2-6-5,23580,×,×
20260625,16,6R,波乱,4,-0.172,1-5-4,10990,○,○
20260625,16,7R,波乱,4,-0.198,4-1-2,1530,×,◎
20260625,16,8R,堅め,1,0.134,1-5-3,2550,○,◎
20260625,16,9R,堅め,1,0.159,2-1-4,16360,×,○
20260625,16,10R,混戦,1,-0.061,1-2-3,430,-,◎
20260625,16,11R,混戦,4,-0.036,4-5-1,31560,-,◎
20260625,16,12R,混戦,4,-0.009,1-2-3,510,-,×
20260625,18,1R,堅め,1,0.168,1-3-2,1100,○,◎
20260625,18,2R,混戦,1,0.089,1-2-3,1690,-,◎
20260625,18,3R,堅め,1,0.174,1-2-3,1370,○,◎
20260625,18,4R,堅め,1,0.192,1-2-4,520,○,◎
20260625,18,5R,波乱,4,-0.119,1-2-5,760,×,×
20260625,18,6R,波乱,4,-0.098,3-6-1,18450,○,×
20260625,18,7R,混戦,1,0.031,2-1-4,1280,-,○
20260625,18,8R,混戦,4,-0.083,2-1-3,1110,-,×
20260625,18,9R,堅め,1,0.091,1-3-4,570,○,◎
20260625,18,10R,混戦,1,0.013,1-5-2,3650,-,◎
20260625,18,11R,波乱,4,-0.177,1-3-4,640,×,○
20260625,18,12R,堅め,1,0.105,1-2-3,720,○,◎
20260625,21,1R,混戦,1,0.039,1-2-4,1630,-,◎
20260625,21,2R,波乱,4,-0.163,1-4-2,960,×,○
20260625,21,3R,堅め,1,0.191,1-4-3,2200,○,◎
20260625,21,4R,堅め,1,0.138,1-3-4,720,○,◎
20260625,21,5R,堅め,1,0.248,1-3-5,3250,○,◎
20260625,21,6R,混戦,1,-0.035,4-2-6,10060,-,×
20260625,21,7R,混戦,1,0.003,1-2-5,1310,-,◎
20260625,21,8R,波乱,4,-0.117,1-2-4,1120,×,○
20260625,21,9R,混戦,4,-0.056,1-3-4,1360,-,○
20260625,21,10R,混戦,1,-0.014,4-1-2,6980,-,○
20260625,21,11R,堅め,1,0.266,1-5-6,2180,○,◎
20260625,21,12R,混戦,1,0.035,1-4-2,1310,-,◎
20260625,22,1R,堅め,1,0.21,3-1-2,9720,×,○
20260625,22,2R,混戦,4,-0.025,1-4-5,860,-,○
20260625,22,3R,混戦,1,0.038,1-2-3,900,-,◎
20260625,22,4R,混戦,1,0.01,1-2-5,510,-,◎
20260625,22,5R,混戦,1,0.058,1-4-3,4620,-,◎
20260625,22,6R,波乱,4,-0.133,2-3-1,5140,○,×
20260625,22,7R,波乱,4,-0.102,2-1-4,1020,×,○
20260625,22,8R,混戦,1,0.07,1-2-4,690,-,◎
20260625,22,9R,混戦,4,-0.014,1-4-5,3360,-,○
20260625,22,10R,堅め,1,0.188,1-2-5,440,○,◎
20260625,22,11R,堅め,1,0.256,1-3-2,950,○,◎
20260625,22,12R,堅め,1,0.142,1-3-2,760,○,◎
20260625,23,1R,堅め,1,0.216,1-3-2,960,○,◎
20260625,23,2R,堅め,1,0.101,2-1-3,2690,○,○
20260625,23,3R,混戦,1,0.032,1-2-5,2350,-,◎
20260625,23,4R,堅め,1,0.096,3-2-6,1180,○,×
20260625,23,5R,堅め,1,0.269,5-1-6,102140,×,○
20260625,23,6R,波乱,4,-0.125,1-2-3,1710,×,×
20260625,23,7R,混戦,1,0.074,1-5-4,12950,-,◎
20260625,23,8R,波乱,4,-0.097,1-3-5,1380,×,×
20260625,23,9R,波乱,4,-0.44,4-1-6,1250,×,◎
20260625,23,10R,混戦,1,0.06,1-3-4,2720,-,◎
20260625,23,11R,波乱,4,-0.116,1-3-2,1640,×,×
20260625,23,12R,混戦,4,-0.009,4-1-2,2420,-,◎
20260626,01,1R,波乱,4,-0.137,1-4-6,5000,○,○
20260626,01,2R,混戦,1,-0.012,5-2-6,17790,-,×
20260626,01,3R,波乱,4,-0.172,1-5-6,4450,×,×
20260626,01,4R,波乱,4,-0.185,3-5-4,10810,○,○
20260626,01,5R,波乱,4,-0.322,3-4-6,1050,×,○
20260626,01,6R,堅め,1,0.282,1-3-2,710,○,◎
20260626,01,7R,堅め,1,0.091,1-5-3,1750,○,◎
20260626,01,8R,堅め,1,0.164,1-3-5,1230,○,◎
20260626,01,9R,波乱,4,-0.185,1-2-5,4410,×,×
20260626,01,10R,堅め,1,0.097,1-2-3,980,○,◎
20260626,01,11R,堅め,1,0.309,2-1-4,3480,○,○
20260626,01,12R,堅め,1,0.158,3-1-6,11840,×,○
20260626,03,1R,堅め,1,0.137,1-5-2,2750,○,◎
20260626,03,2R,混戦,1,0.036,1-3-6,7220,-,◎
20260626,03,3R,混戦,4,-0.089,3-1-5,7730,-,×
20260626,03,4R,波乱,4,-0.259,1-2-4,1540,×,○
20260626,03,5R,波乱,4,-0.09,3-5-4,9880,○,○
20260626,03,6R,波乱,4,-0.09,2-3-6,8600,○,×
20260626,03,7R,混戦,4,-0.062,6-4-5,72660,-,○
20260626,03,8R,混戦,1,0.067,3-1-2,3700,-,○
20260626,03,9R,混戦,4,-0.022,1-2-4,1400,-,○
20260626,03,10R,混戦,4,0.029,1-5-4,2400,-,○
20260626,03,11R,混戦,4,0.078,2-1-6,11130,-,×
20260626,03,12R,混戦,4,0.058,1-2-5,1780,-,×
20260626,04,1R,波乱,4,-0.302,5-1-4,3810,×,○
20260626,04,2R,堅め,1,0.125,3-2-1,13140,×,○
20260626,04,3R,混戦,1,0.013,2-3-4,2490,-,×
20260626,04,4R,堅め,1,0.166,1-2-5,1340,○,◎
20260626,04,5R,堅め,1,0.103,1-2-4,2560,○,◎
20260626,04,6R,堅め,1,0.115,1-2-3,870,○,◎
20260626,04,7R,混戦,1,-0.034,5-2-4,13550,-,×
20260626,04,8R,波乱,4,-0.258,4-5-6,2680,×,◎
20260626,04,9R,混戦,4,-0.031,4-3-1,16800,-,◎
20260626,04,10R,波乱,4,-0.283,1-4-5,2920,×,○
20260626,04,11R,堅め,1,0.226,1-5-2,4640,○,◎
20260626,04,12R,堅め,1,0.286,1-3-4,580,○,◎
20260626,07,1R,波乱,4,-0.204,5-2-1,7710,○,×
20260626,07,2R,波乱,4,-0.136,5-2-6,5520,○,×
20260626,07,3R,波乱,4,-0.291,2-4-6,6030,○,○
20260626,07,4R,混戦,1,0.067,2-3-1,4020,-,○
20260626,07,5R,波乱,4,-0.427,4-5-6,1720,×,◎
20260626,07,6R,混戦,4,-0.024,1-4-5,3220,-,○
20260626,07,7R,堅め,1,0.251,3-1-5,970,○,○
20260626,07,8R,堅め,1,0.285,1-3-2,400,○,◎
20260626,07,9R,混戦,1,0.068,4-3-5,8860,-,×
20260626,07,10R,堅め,1,0.133,5-2-4,15930,×,×
20260626,07,11R,混戦,1,0.004,5-1-4,10400,-,○
20260626,07,12R,堅め,1,0.136,1-3-2,890,○,◎
20260626,09,1R,堅め,1,0.214,5-1-3,6300,×,○
20260626,09,2R,堅め,1,0.155,6-1-4,17030,×,○
20260626,09,3R,堅め,1,0.211,1-5-2,610,○,◎
20260626,09,4R,波乱,4,-0.216,2-4-6,4430,×,○
20260626,09,5R,堅め,1,0.193,2-3-1,5880,×,○
20260626,09,6R,堅め,1,0.141,1-6-5,5390,×,◎
20260626,09,7R,堅め,1,0.134,5-1-2,3530,○,○
20260626,09,8R,混戦,4,-0.078,6-4-2,3450,-,○
20260626,09,9R,波乱,4,-0.116,1-2-5,3240,×,×
20260626,09,10R,混戦,4,-0.045,4-3-5,8210,-,◎
20260626,09,11R,混戦,1,0.002,2-3-1,8550,-,○
20260626,09,12R,堅め,1,0.301,1-2-3,490,○,◎
20260626,12,1R,堅め,1,0.104,2-1-5,930,○,○
20260626,12,2R,堅め,1,0.118,2-3-4,2040,○,×
20260626,12,3R,混戦,1,0.032,4-2-1,4640,-,○
20260626,12,4R,波乱,4,-0.11,2-1-3,1560,×,×
20260626,12,5R,混戦,1,0.076,5-4-6,36230,-,×
20260626,12,6R,波乱,4,-0.103,1-4-2,1090,×,○
20260626,12,7R,波乱,4,-0.131,3-1-2,3380,×,×
20260626,12,8R,堅め,1,0.16,2-3-6,9790,×,×
20260626,12,9R,堅め,1,0.306,5-1-3,2180,○,○
20260626,12,10R,混戦,4,0.051,1-2-3,760,-,×
20260626,12,11R,堅め,1,0.104,1-2-6,4350,○,◎
20260626,12,12R,混戦,4,0.001,1-3-5,940,-,×
20260626,13,1R,混戦,1,0.072,1-4-2,10570,-,◎
20260626,13,2R,堅め,1,0.148,2-5-6,1450,○,×
20260626,13,3R,波乱,4,-0.091,1-2-3,1890,×,×
20260626,13,4R,混戦,4,-0.035,1-2-6,23990,-,×
20260626,13,5R,堅め,1,0.236,4-1-2,99500,×,○
20260626,13,6R,波乱,4,-0.146,1-3-4,990,×,○
20260626,13,7R,混戦,1,-0.031,3-6-4,7360,-,×
20260626,13,8R,混戦,1,0.037,2-1-3,1410,-,○
20260626,13,9R,波乱,4,-0.118,1-3-5,1480,×,×
20260626,13,10R,堅め,1,0.196,1-3-2,1670,○,◎
20260626,13,11R,堅め,1,0.148,1-4-3,1480,○,◎
20260626,13,12R,堅め,1,0.171,1-2-5,970,○,◎
20260626,14,1R,混戦,4,0.026,1-2-3,1550,-,×
20260626,14,2R,混戦,1,0.006,5-6-2,21190,-,×
20260626,14,3R,混戦,1,0.031,1-2-5,4700,-,◎
20260626,14,4R,堅め,1,0.177,1-6-4,11130,×,◎
20260626,14,5R,堅め,1,0.156,1-2-4,1110,○,◎
20260626,14,6R,混戦,1,0.002,1-5-3,2640,-,◎
20260626,14,7R,混戦,4,-0.051,5-1-3,18110,-,×
20260626,14,8R,混戦,1,-0.068,1-2-6,1130,-,◎
20260626,14,9R,混戦,1,-0.011,3-6-4,6580,-,×
20260626,14,10R,混戦,4,-0.07,1-2-6,4630,-,×
20260626,14,11R,混戦,1,-0.003,1-4-2,5320,-,◎
20260626,14,12R,混戦,1,0.002,1-3-2,1070,-,◎
20260626,16,1R,堅め,1,0.17,1-3-6,1000,○,◎
20260626,16,2R,堅め,1,0.203,4-3-5,23450,×,×
20260626,16,3R,堅め,1,0.128,1-2-3,700,○,◎
20260626,16,4R,堅め,1,0.097,3-1-4,8640,×,○
20260626,16,5R,混戦,4,0.041,1-3-2,1070,-,×
20260626,16,6R,堅め,1,0.102,1-2-4,850,○,◎
20260626,16,7R,堅め,1,0.115,2-1-6,5010,×,○
20260626,16,8R,混戦,4,-0.039,4-6-5,8600,-,◎
20260626,16,9R,混戦,4,0.082,1-6-2,8880,-,×
20260626,16,10R,堅め,1,0.095,4-1-2,5240,×,○
20260626,16,11R,堅め,1,0.243,1-2-6,1460,○,◎
20260626,16,12R,混戦,1,-0.008,1-4-2,1830,-,◎
20260626,17,1R,堅め,1,0.171,3-1-6,1060,○,○
20260626,17,2R,混戦,4,-0.071,4-1-6,3760,-,◎
20260626,17,3R,混戦,1,0.034,3-1-2,5200,-,○
20260626,17,4R,波乱,4,-0.137,2-1-4,1280,×,○
20260626,17,5R,波乱,4,-0.169,4-5-6,1610,×,◎
20260626,17,6R,波乱,4,-0.134,1-2-3,1880,×,×
20260626,17,7R,堅め,1,0.125,1-5-3,15530,×,◎
20260626,17,8R,波乱,4,-0.26,1-3-2,1910,×,×
20260626,17,9R,混戦,4,0.036,1-2-6,3470,-,×
20260626,17,10R,混戦,1,0.054,1-2-3,620,-,◎
20260626,17,11R,混戦,1,0.05,1-2-4,1480,-,◎
20260626,17,12R,混戦,1,0.034,1-4-6,1350,-,◎
20260626,18,1R,堅め,1,0.141,1-3-4,1890,○,◎
20260626,18,2R,堅め,1,0.168,1-2-3,650,○,◎
20260626,18,3R,混戦,4,-0.085,1-2-6,3140,-,×
20260626,18,4R,混戦,4,0.074,2-1-6,1700,-,×
20260626,18,5R,波乱,4,-0.24,1-2-3,1190,×,×
20260626,18,6R,堅め,1,0.098,4-1-5,18190,×,○
20260626,18,7R,混戦,1,0.082,3-1-2,2560,-,○
20260626,18,8R,波乱,4,-0.168,4-1-5,2250,×,◎
20260626,18,9R,混戦,1,0.064,1-4-6,3020,-,◎
20260626,18,10R,堅め,1,0.334,1-2-5,1160,○,◎
20260626,18,11R,混戦,1,0.064,1-3-5,1390,-,◎
20260626,18,12R,混戦,4,-0.033,1-2-4,540,-,○
20260626,21,1R,堅め,1,0.2,5-1-6,3750,○,○
20260626,21,2R,波乱,4,-0.207,5-1-2,26090,○,×
20260626,21,3R,堅め,1,0.19,1-3-2,1160,○,◎
20260626,21,4R,堅め,1,0.255,1-6-3,1440,○,◎
20260626,21,5R,堅め,1,0.418,1-3-6,340,○,◎
20260626,21,6R,波乱,4,-0.289,1-4-2,1090,×,○
20260626,21,7R,混戦,1,0.063,1-3-5,3250,-,◎
20260626,21,8R,堅め,1,0.116,1-6-2,1520,○,◎
20260626,21,9R,堅め,1,0.119,1-5-3,1220,○,◎
20260626,21,10R,堅め,1,0.314,3-2-1,13230,×,○
20260626,21,11R,堅め,1,0.122,5-4-2,13420,×,×
20260626,21,12R,堅め,1,0.191,1-5-3,1160,○,◎
20260626,22,1R,堅め,1,0.213,1-2-3,950,○,◎
20260626,22,2R,混戦,1,0.013,1-3-6,720,-,◎
20260626,22,3R,混戦,1,-0.009,3-1-5,2000,-,○
20260626,22,4R,波乱,4,-0.242,4-2-1,4480,×,◎
20260626,22,5R,波乱,4,-0.133,2-4-1,7480,○,○
20260626,22,6R,堅め,1,0.103,1-3-5,980,○,◎
20260626,22,7R,混戦,1,0.074,1-4-6,670,-,◎
20260626,22,8R,堅め,1,0.303,1-2-6,1330,○,◎
20260626,22,9R,堅め,1,0.189,1-2-5,1310,○,◎
20260626,22,10R,波乱,4,-0.102,1-6-4,34100,○,○
20260626,22,11R,波乱,4,-0.214,5-4-1,35580,○,○
20260626,22,12R,混戦,1,0.06,1-4-5,3490,-,◎
20260626,23,1R,堅め,1,0.195,1-5-2,1440,○,◎
20260626,23,2R,堅め,1,0.129,5-1-3,65680,×,○
20260626,23,3R,堅め,1,0.116,1-3-5,800,○,◎
20260626,23,4R,波乱,4,-0.199,4-1-6,3350,×,◎
20260626,23,5R,混戦,4,0.036,1-2-3,1940,-,×
20260626,23,6R,混戦,1,-0.054,6-2-1,3350,-,○
20260626,23,7R,混戦,1,0.065,3-4-2,27340,-,×
20260626,23,8R,堅め,1,0.143,1-2-5,3220,○,◎
20260626,23,9R,混戦,1,0.071,1-2-6,1020,-,◎
20260626,23,10R,混戦,1,-0.001,1-4-2,740,-,◎
20260626,23,11R,堅め,1,0.128,1-4-3,1630,○,◎
20260626,23,12R,堅め,1,0.197,1-5-6,7990,×,◎
20260626,24,1R,堅め,1,0.134,1-6-3,2300,○,◎
20260626,24,2R,混戦,1,-0.028,2-1-3,2370,-,○
20260626,24,3R,堅め,1,0.138,2-5-3,13990,×,×
20260626,24,4R,波乱,4,-0.284,4-2-3,2510,×,◎
20260626,24,5R,堅め,1,0.096,1-2-4,710,○,◎
20260626,24,6R,波乱,4,-0.271,1-2-6,10420,○,×
20260626,24,7R,堅め,1,0.142,1-3-4,850,○,◎
20260626,24,8R,波乱,4,-0.145,1-2-3,1270,×,×
20260626,24,9R,堅め,1,0.172,1-5-3,7000,×,◎
20260626,24,10R,混戦,4,-0.063,2-5-4,61270,-,○
20260626,24,11R,混戦,1,0.071,1-5-3,1580,-,◎
20260626,24,12R,堅め,1,0.128,1-3-5,1090,○,◎
20260627,01,1R,波乱,4,-0.163,2-5-1,37090,○,×
20260627,01,2R,波乱,4,-0.253,4-1-2,3920,×,◎
20260627,01,3R,混戦,1,0.038,5-1-2,10790,-,○
20260627,01,4R,波乱,4,-0.281,4-2-5,12660,○,◎
20260627,01,5R,波乱,4,-0.262,4-1-2,6450,○,◎
20260627,01,6R,堅め,1,0.134,1-2-5,2730,○,◎
20260627,01,7R,堅め,1,0.172,1-3-4,1510,○,◎
20260627,01,8R,堅め,1,0.13,4-5-6,8540,×,×
20260627,01,9R,混戦,1,0.021,4-3-2,19860,-,×
20260627,01,10R,堅め,1,0.172,1-3-2,1560,○,◎
20260627,01,11R,堅め,1,0.25,1-3-2,530,○,◎
20260627,01,12R,堅め,1,0.267,3-1-6,4840,○,○
20260627,02,1R,堅め,1,0.09,1-2-5,1070,○,◎
20260627,02,2R,波乱,4,-0.149,2-5-6,17100,○,×
20260627,02,3R,堅め,1,0.095,1-3-5,1780,○,◎
20260627,02,4R,波乱,4,-0.173,2-1-4,1850,×,○
20260627,02,5R,波乱,4,-0.149,3-1-4,1440,×,○
20260627,02,6R,混戦,1,0.06,3-4-6,1980,-,×
20260627,02,7R,堅め,1,0.276,1-3-5,850,○,◎
20260627,02,8R,混戦,4,-0.05,1-2-6,19860,-,×
20260627,02,9R,混戦,1,-0.006,1-2-5,3950,-,◎
20260627,02,10R,混戦,1,0.031,3-4-5,4640,-,×
20260627,02,11R,堅め,1,0.181,1-3-2,880,○,◎
20260627,02,12R,混戦,1,0.038,2-1-5,10940,-,○
20260627,03,1R,波乱,4,-0.093,1-2-5,9870,○,×
20260627,03,2R,混戦,4,0.04,2-1-4,5190,-,○
20260627,03,3R,混戦,1,-0.015,3-2-1,4220,-,○
20260627,03,4R,混戦,1,-0.076,2-5-1,10630,-,○
20260627,03,5R,混戦,1,0.0,2-1-5,1480,-,○
20260627,03,6R,混戦,4,-0.019,1-5-3,1540,-,×
20260627,03,7R,混戦,1,0.055,1-2-4,3540,-,◎
20260627,03,8R,混戦,4,-0.05,3-2-5,9320,-,×
20260627,03,9R,混戦,1,0.036,1-3-4,920,-,◎
20260627,03,10R,混戦,1,-0.025,4-3-1,5610,-,○
20260627,03,11R,堅め,1,0.196,2-1-5,9240,×,○
20260627,03,12R,堅め,1,0.153,1-3-2,1190,○,◎
20260627,07,1R,混戦,1,0.029,3-1-2,910,-,○
20260627,07,2R,混戦,1,-0.019,2-3-1,3100,-,○
20260627,07,3R,混戦,1,0.048,6-2-1,4590,-,○
20260627,07,4R,混戦,1,0.022,2-1-5,1130,-,○
20260627,07,5R,堅め,1,0.101,5-4-3,15880,×,×
20260627,07,6R,堅め,1,0.263,2-1-6,1250,○,○
20260627,07,7R,堅め,1,0.313,1-4-2,1030,○,◎
20260627,07,8R,混戦,1,0.031,1-3-5,640,-,◎
20260627,07,9R,堅め,1,0.202,1-4-6,1920,○,◎
20260627,07,10R,堅め,1,0.112,1-2-4,1570,○,◎
20260627,07,11R,混戦,1,-0.029,1-3-4,620,-,◎
20260627,07,12R,堅め,1,0.109,5-4-3,65200,×,×
20260627,09,1R,堅め,1,0.212,1-3-2,510,○,◎
20260627,09,2R,混戦,1,-0.027,2-3-5,1280,-,×
20260627,09,3R,波乱,4,-0.291,4-5-1,1470,×,◎
20260627,09,4R,堅め,1,0.093,1-2-3,1020,○,◎
20260627,09,5R,堅め,1,0.321,2-3-6,39500,×,×
20260627,09,6R,混戦,1,-0.001,1-4-2,1390,-,◎
20260627,09,7R,混戦,4,0.023,4-3-1,31830,-,◎
20260627,09,8R,混戦,4,-0.077,1-5-4,11280,-,○
20260627,09,9R,混戦,1,0.014,4-5-1,1920,-,○
20260627,09,10R,堅め,1,0.433,1-5-3,3070,○,◎
20260627,09,11R,堅め,1,0.235,1-4-3,3230,○,◎
20260627,09,12R,混戦,1,-0.011,1-4-2,570,-,◎
20260627,12,1R,堅め,1,0.146,4-2-5,13360,×,×
20260627,12,2R,波乱,4,-0.315,4-5-3,3310,×,◎
20260627,12,3R,波乱,4,-0.293,4-2-3,1340,×,◎
20260627,12,4R,波乱,4,-0.365,3-4-1,12970,○,○
20260627,12,5R,堅め,1,0.182,3-2-6,2070,○,×
20260627,12,6R,混戦,1,-0.073,3-1-6,8640,-,○
20260627,12,7R,混戦,1,0.04,1-2-4,2710,-,◎
20260627,12,8R,堅め,1,0.172,2-1-4,1430,○,○
20260627,12,9R,堅め,1,0.131,1-5-3,10790,×,◎
20260627,12,10R,混戦,4,0.046,1-5-2,3120,-,×
20260627,12,11R,混戦,4,-0.045,1-2-4,650,-,○
20260627,12,12R,堅め,1,0.162,2-1-3,3500,○,○
20260627,13,1R,波乱,4,-0.132,3-5-4,1140,×,○
20260627,13,2R,波乱,4,-0.126,5-2-1,80030,○,×
20260627,13,3R,波乱,4,-0.157,4-5-3,14440,○,◎
20260627,13,4R,堅め,1,0.099,2-1-5,1300,○,○
20260627,13,5R,混戦,4,0.073,4-1-5,1830,-,◎
20260627,13,6R,波乱,4,-0.093,1-4-3,620,×,○
20260627,13,7R,混戦,4,-0.014,5-2-4,8600,-,○
20260627,13,8R,波乱,4,-0.207,1-4-3,8170,○,○
20260627,13,9R,堅め,1,0.388,1-2-5,720,○,◎
20260627,13,10R,混戦,4,-0.073,1-4-2,1770,-,○
20260627,13,11R,堅め,1,0.219,3-1-5,1100,○,○
20260627,13,12R,堅め,1,0.109,1-4-5,1750,○,◎
20260627,14,1R,混戦,1,0.006,1-4-5,1750,-,◎
20260627,14,2R,混戦,1,0.009,2-1-4,6860,-,○
